UUSERID,FOR_RENT_NUM_LISTINGS,FOR_SALE_NUM_LISTINGS,FOR_RENT_NUM_OF_ENQUIRIES,FOR_SALE_NUM_OF_ENQUIRIES,FOR_RENT_NUM_OF_INSPECTION_COMPLETED,FOR_SALE_NUM_OF_INSPECTION_COMPLETED,FOR_RENT_NUM_OF_INSPECTION_INTENTION,FOR_SALE_NUM_OF_INSPECTION_INTENTION,FOR_RENT_NUM_OF_SHORTLISTED,FOR_SALE_NUM_OF_SHORTLISTED,LABEL
998477412704882209,0,30,0,3,0,0,0,0,0,3,1
998475650276111678,0,9,0,0,0,0,0,0,0,0,1
998473575368843005,0,1,0,0,0,0,0,0,0,0,1
9984687728978885,1,0,0,0,0,0,0,0,0,0,0
998464993610145586,4,0,0,0,0,0,0,0,0,0,0
998462058227868380,0,8,0,0,0,0,0,0,0,0,1
99845149532993857,0,1,0,0,0,0,0,0,0,0,1
99844620218635747,0,1,0,0,0,0,0,0,0,0,1
99844541887165447,245,0,21,0,4,0,0,0,12,0,0
998437228574492229,2,0,0,0,0,0,0,0,0,0,0
998433937048878613,0,1,0,0,0,0,0,0,0,0,1
998430278799749396,0,1,0,0,0,0,0,0,0,0,1
998429998034915602,0,2,0,0,0,0,0,0,0,0,1
998427548218961554,0,1,0,0,0,0,0,0,0,0,1
998424022662660447,1,1,0,0,0,0,0,0,0,0,0
998420143111790365,0,3,0,0,0,0,0,0,0,0,1
998419655680881897,0,1,0,0,0,0,0,0,0,0,1
998417901650814077,1,0,0,0,0,0,0,0,0,0,0
998415963221373881,0,3,0,0,0,0,0,0,0,0,1
998414601635309264,25,1,0,0,0,0,0,0,0,0,0
998413288124700098,0,11,0,0,0,0,0,0,0,0,1
998405777958516766,2,0,0,0,0,0,0,0,0,0,0
998404969852350586,0,8,0,0,0,0,0,0,0,0,1
998400682892067601,0,2,0,0,0,0,0,0,0,0,1
998398248861897259,0,2,0,0,0,0,0,0,0,0,1
998394449194629951,0,1,0,0,0,0,0,0,0,0,1
998391396687412706,1,0,0,0,0,0,0,0,0,0,0
998387212532805453,9,241,0,0,0,0,0,0,0,27,1
99837896303733593,1,0,0,0,0,0,0,0,0,0,0
998375405273833809,0,49,0,0,0,46,0,0,0,0,1
998375304865888234,0,1,0,0,0,0,0,0,0,0,1
998374779313334776,0,22,0,0,0,1,0,3,0,2,1
998373184713025116,0,1,0,0,0,0,0,0,0,0,1
998367424675998316,1,0,0,0,0,0,0,0,0,0,0
998367031385470356,0,1,0,0,0,0,0,0,0,0,1
998364444585049169,0,1,0,0,0,0,0,0,0,0,1
998364393140312518,10,0,0,0,0,0,0,0,0,0,0
998358548786653171,0,1,0,0,0,0,0,0,0,0,1
998350442131420057,0,6,0,0,0,0,0,0,0,0,1
998350224268103984,0,5,0,0,0,0,0,0,0,0,1
998349365781724339,0,26,0,0,0,0,0,0,0,0,1
998343243107339652,0,1,0,0,0,0,0,0,0,0,1
998339738437524387,10,0,0,0,0,0,0,0,0,0,0
998339043829396328,0,3,0,0,0,0,0,0,0,0,1
998332188561342815,0,4,0,0,0,0,0,0,0,0,1
998330060846528308,0,11,0,0,0,0,0,0,0,0,1
998328314184077272,0,15,0,0,0,0,0,0,0,0,1
998322205812769347,0,1,0,0,0,0,0,0,0,0,1
998314274478825839,28,27,0,0,0,0,0,0,0,0,0
998311985120677950,0,1,0,0,0,0,0,0,0,0,1
998308431171119850,0,4,0,0,0,0,0,0,0,0,1
998305165537812407,0,1,0,0,0,0,0,0,0,0,1
998304588509334746,0,2,0,0,0,0,0,0,0,0,1
998301070083361627,0,6,0,0,0,0,0,0,0,0,1
998297867066108602,0,7,0,0,0,0,0,0,0,0,1
998297146894447066,0,1,0,0,0,0,0,0,0,0,1
998296858889223620,0,1,0,0,0,0,0,0,0,0,1
998283804462050893,0,2,0,0,0,0,0,0,0,0,1
998277991908944482,1,0,0,0,0,0,0,0,0,0,0
998275680016700743,1,0,0,0,0,0,0,0,0,0,0
998272056620484805,0,2,0,0,0,0,0,0,0,0,1
998271089513587281,0,1,0,0,0,0,0,0,0,0,1
998266411351507177,0,3,0,0,0,0,0,0,0,0,1
998264910678108538,4,0,0,0,0,0,0,0,0,0,0
998263834015471224,0,12,0,0,0,0,0,0,0,0,1
998262451666662867,0,77,0,0,0,0,0,0,0,0,1
99825863841234316,27,2,0,0,27,2,0,0,0,0,0
998257540872579768,0,3,0,0,0,0,0,0,0,0,1
998256700409062680,0,1,0,0,0,0,0,0,0,0,1
998250204543752268,2,17,0,0,0,0,0,0,0,0,1
998248398180989433,0,2,0,0,0,0,0,0,0,0,1
998240620482803544,0,1,0,0,0,0,0,0,0,0,1
998237807210777616,4,0,0,0,0,0,0,0,0,0,0
998236387565372677,0,1,0,0,0,0,0,0,0,0,1
998234763651869717,0,7,0,0,0,0,0,0,0,0,1
998234003204506059,0,33,0,0,0,0,0,0,0,0,1
998230412115372523,0,3,0,0,0,0,0,0,0,0,1
99822692194486070,0,3,0,0,0,0,0,0,0,0,1
99822483309345215,1,0,0,0,0,0,0,0,0,0,0
998223638690819092,0,2,0,0,0,0,0,0,0,0,1
998222660239224993,0,3,0,0,0,0,0,0,0,0,1
998221368962640112,0,1,0,0,0,0,0,0,0,0,1
998218408634322418,0,2,0,0,0,0,0,0,0,0,1
998212682134373724,51,0,0,0,0,0,0,0,0,0,0
998212262365215640,0,2,0,0,0,0,0,0,0,0,1
998210524617291162,0,1,0,0,0,0,0,0,0,0,1
998209105450090061,0,2,0,0,0,0,0,0,0,0,1
998206454459887409,1,0,0,0,0,0,0,0,0,0,0
998205339464538640,0,4,0,0,0,0,0,0,0,0,1
998204041873184231,0,1,0,0,0,0,0,0,0,0,1
998200572113406717,0,21,0,0,0,0,0,0,0,0,1
998199354064362349,0,6,0,0,0,0,0,0,0,0,1
99819704578761196,0,1,0,0,0,0,0,0,0,0,1
998195535431195467,14,1,0,0,0,0,0,0,0,0,0
998186922988327138,0,1,0,0,0,0,0,0,0,0,1
998181280024999560,0,1,0,0,0,0,0,0,0,0,1
998179390337027999,0,8,0,0,0,0,0,0,0,0,1
998174337622350319,8,0,0,0,0,0,0,0,0,0,0
998171376526128229,0,7,0,0,0,0,0,0,0,0,1
998171084005079085,0,6,0,0,0,0,0,0,0,0,1
998168483617050397,0,1,0,0,0,0,0,0,0,0,1
998159539928332638,0,7,0,0,0,0,0,0,0,0,1
998158352543539876,2,42,0,0,0,0,0,0,0,6,1
998157083997811684,0,63,0,0,0,0,0,0,0,5,1
998154700093637343,2,1,0,0,0,0,0,0,0,0,0
998151627378126754,0,1,0,0,0,0,0,0,0,0,1
998150614394923852,2,2,0,0,0,0,0,0,0,0,0
998150441185204985,0,8,0,0,0,0,0,0,0,0,1
99814980119328483,28,0,0,0,0,0,0,0,3,0,0
998146735110345755,0,1,0,0,0,0,0,0,0,0,1
998139373943821916,0,1,0,0,0,0,0,0,0,0,1
998134968190319939,0,6,0,0,0,0,0,0,0,0,1
998130904873131748,0,1,0,0,0,0,0,0,0,0,1
998129345534660875,0,1,0,0,0,0,0,0,0,0,1
998119625629514434,0,1,0,0,0,0,0,0,0,0,1
998112063948128340,0,2,0,0,0,0,0,0,0,0,1
998105357385695202,0,1,0,0,0,0,0,0,0,0,1
9981044117381594,3,0,0,0,0,0,0,0,0,0,0
998103782603704698,0,1,0,0,0,0,0,0,0,0,1
998101828603562028,0,2,0,0,0,0,0,0,0,0,1
998100200747028349,0,1,0,0,0,0,0,0,0,0,1
998099716824345002,1,0,0,0,0,0,0,0,0,0,0
998099527541282319,1,0,0,0,0,0,0,0,0,0,0
998093479429288840,0,10,0,0,0,0,0,0,0,0,1
9980904062710259,0,2,0,0,0,0,0,0,0,0,1
998085982342607428,0,3,0,0,0,0,0,0,0,0,1
998084902756472673,0,21,0,0,0,0,0,0,0,0,1
998082553843265037,1,0,0,0,0,0,0,0,0,0,0
998076444967672544,0,2,0,0,0,0,0,0,0,0,1
998053611037987697,0,5,0,0,0,0,0,0,0,0,1
998050717259523392,0,7,0,0,0,0,0,0,0,0,1
998049152144853926,54,0,0,0,0,0,0,0,0,0,0
998045932628568061,0,58,0,0,0,0,0,0,0,0,1
998043182245108420,0,1,0,0,0,0,0,0,0,0,1
998041816413310972,0,4,0,0,0,0,0,0,0,0,1
998041385542091134,2,23,0,0,0,0,0,0,0,0,1
998041280622335756,0,2,0,0,0,0,0,0,0,0,1
998032069608207621,0,4,0,0,0,0,0,0,0,0,1
998030467018451678,0,15,0,0,0,0,0,0,0,0,1
9980300778620750,1,0,0,0,0,0,0,0,0,0,0
998028117990432975,0,35,0,0,0,0,0,0,0,0,1
998024905758091992,0,20,0,0,0,0,0,0,0,0,1
998023403007574134,1,0,0,0,0,0,0,0,0,0,0
99802154782659634,0,5,0,0,0,0,0,0,0,0,1
998018055189963046,0,215,0,0,0,0,0,0,0,0,1
998016582330189336,0,5,0,0,0,0,0,0,0,0,1
998011357244033892,0,1,0,0,0,0,0,0,0,0,1
998008570165290945,0,1,0,0,0,0,0,0,0,0,1
997996776830622729,2,0,0,0,0,0,0,0,2,0,0
997995228189582372,0,1,0,0,0,0,0,0,0,0,1
997994725751726325,0,66,0,0,0,0,0,0,0,0,1
997991477135168963,1,0,0,0,0,0,0,0,0,0,0
997989528928016991,1,0,0,0,0,0,0,0,0,0,0
997988333323891028,13,0,0,0,0,0,0,0,0,0,0
997986290532157836,0,11,0,0,0,0,0,0,0,0,1
997983099103947502,0,19,0,0,0,0,0,0,0,0,1
997969180519045505,16,0,0,0,0,0,0,0,0,0,0
997965883799967749,0,9,0,0,0,0,0,0,0,0,1
997965817309342324,0,1,0,0,0,0,0,0,0,0,1
997965284970131329,0,1,0,0,0,0,0,0,0,0,1
997964307974790327,3,1,0,0,0,0,0,0,0,0,0
9979615756396340,0,2,0,0,0,0,0,0,0,0,1
997956165213739509,0,2,0,0,0,0,0,0,0,0,1
99795491761945836,0,1,0,0,0,0,0,0,0,0,1
997949501397485766,12,0,0,0,0,0,0,0,1,0,0
99794747433837607,0,2,0,0,0,0,0,0,0,0,1
99794275394097482,0,3,0,0,0,0,0,0,0,0,1
997940882458435709,6,0,0,0,0,0,0,0,0,0,0
99792788752915347,1,0,0,0,0,0,0,0,0,0,0
997926011190552341,3,0,0,0,0,0,0,0,0,0,0
997913419518451523,0,1,0,0,0,0,0,0,0,0,1
997913167817107572,0,4,0,0,0,0,0,0,0,0,1
997908952747703268,0,3,0,0,0,0,0,0,0,0,1
997905838550667842,0,4,0,0,0,0,0,0,0,0,1
997905760175105041,0,3,0,0,0,0,0,0,0,0,1
997896034829525046,0,1,0,0,0,0,0,0,0,0,1
997891906921259576,0,1,0,0,0,0,0,0,0,0,1
997891489918680715,2,0,0,0,0,0,0,0,0,0,0
99788588901916712,0,1,0,0,0,0,0,0,0,0,1
997881410605289888,1,0,0,0,0,0,0,0,0,0,0
997879852021463443,1,0,0,0,0,0,0,0,0,0,0
997878639288987023,2,20,0,0,0,0,0,0,0,0,1
997872409369469654,0,1,0,0,0,0,0,0,0,0,1
997867196126330050,0,1,0,0,0,0,0,0,0,0,1
997865032993104321,2,0,0,0,0,0,0,0,0,0,0
997858357453299979,0,21,0,0,0,0,0,0,0,0,1
997857743455654846,0,11,0,0,0,0,0,0,0,0,1
9978557222531289,0,10,0,0,0,0,0,0,0,0,1
997849848056492321,1,0,0,0,0,0,0,0,0,0,0
997838731006662351,7,0,0,0,0,0,0,0,0,0,0
997825654916828666,0,1,0,0,0,0,0,0,0,0,1
997822844018548724,10,0,0,0,0,0,0,0,0,0,0
997820209484700450,0,4,0,0,0,0,0,0,0,0,1
997810026238739912,0,1,0,0,0,0,0,0,0,0,1
9978095265674366,0,1,0,0,0,0,0,0,0,0,1
997805616435754228,1,0,0,0,0,0,0,0,0,0,0
997805235005544870,1,0,0,0,0,0,0,0,0,0,0
99780150673179861,0,1,0,0,0,0,0,0,0,0,1
997800127605313523,0,1,0,0,0,0,0,0,0,0,1
997799972685677572,0,2,0,0,0,0,0,0,0,0,1
997797274470178610,0,1,0,0,0,0,0,0,0,0,1
99779554977742005,1,0,0,0,0,0,0,0,0,0,0
997794444810739457,0,2,0,0,0,0,0,0,0,0,1
997791878644204605,2,0,0,0,0,0,0,0,0,0,0
997790322250014559,47,0,0,0,0,0,0,0,0,0,0
997777123152321543,0,2,0,0,0,0,0,0,0,0,1
997772133503217314,0,3,0,0,0,0,0,0,0,0,1
997764932271294324,46,226,0,15,0,0,0,0,10,22,1
997764918125371825,102,0,0,0,0,0,0,0,0,0,0
997762582674510040,0,1,0,0,0,0,0,0,0,0,1
997761297244653744,1,0,0,0,0,0,0,0,0,0,0
997760423541995765,1,0,0,0,0,0,0,0,0,0,0
997757084770259402,0,1,0,0,0,0,0,0,0,0,1
997755718601499318,0,28,0,0,0,0,0,0,0,0,1
99775350268275628,5,0,0,0,0,0,0,0,0,0,0
997739928123035480,0,1,0,0,0,0,0,0,0,0,1
997728960321702705,0,1,0,0,0,0,0,0,0,0,1
997715722068576847,6,0,0,0,0,0,0,0,0,0,0
997715502076242963,0,3,0,0,0,0,0,0,0,0,1
997709940289413517,3,22,0,0,0,0,0,0,0,0,1
997708840790145495,0,1,0,0,0,0,0,0,0,0,1
997708361633684772,8,0,0,0,0,0,0,0,0,0,0
997705612253507064,0,3,0,0,0,0,0,0,0,0,1
997704447873258445,4,0,0,0,0,0,0,0,0,0,0
997704379416993719,0,1,0,0,0,0,0,0,0,0,1
997703724183542745,0,2,0,0,0,0,0,0,0,0,1
997702768124904285,69,0,0,0,0,0,0,0,8,0,0
997688020660650282,32,1,0,0,0,0,0,0,1,0,0
997686992878868165,2,0,0,0,0,0,0,0,0,0,0
997686470501037817,0,1,0,0,0,0,0,0,0,0,1
997685669206433171,0,1,0,0,0,0,0,0,0,0,1
997684107444235524,0,42,0,0,0,0,0,0,0,0,1
997673124077193692,0,5,0,0,0,0,0,0,0,0,1
997666476344805399,0,6,0,0,0,0,0,0,0,0,1
997651529856556087,0,7,0,0,0,0,0,0,0,0,1
99765135432827967,0,6,0,0,0,0,0,0,0,0,1
997651269023438680,1,0,0,0,0,0,0,0,0,0,0
997649768483286079,13,0,0,0,0,0,0,0,0,0,0
997636939538256400,2,0,0,0,0,0,0,0,0,0,0
997632555785247438,0,1,0,0,0,0,0,0,0,0,1
997630886312622857,0,2,0,0,0,0,0,0,0,0,1
99762936092111595,0,15,0,0,0,0,0,0,0,0,1
997627233614170087,0,1,0,0,0,0,0,0,0,0,1
997625023437671258,0,15,0,0,0,0,0,0,0,1,1
997623380039261289,1,0,0,0,0,0,0,0,0,0,0
997608604622490511,3,6,0,0,0,0,0,0,0,0,1
997603469895583583,0,1,0,0,0,0,0,0,0,0,1
997596069715731487,0,5,0,0,0,0,0,0,0,0,1
997593275589112605,5,0,0,0,0,0,0,0,0,0,0
997588059476406893,3,0,0,0,0,0,0,0,0,0,0
997588057759007484,0,6,0,0,0,0,0,0,0,0,1
997583427350160042,9,0,0,0,0,0,0,0,0,0,0
997580725797190750,2,0,0,0,0,0,0,0,0,0,0
997569913444116612,0,1,0,0,0,0,0,0,0,0,1
997565436607618037,0,20,0,0,0,0,0,0,0,0,1
99756419460273585,0,1,0,0,0,0,0,0,0,0,1
997560681655167988,0,1,0,0,0,0,0,0,0,0,1
997559236166402465,0,1,0,0,0,0,0,0,0,0,1
997555211253193411,0,12,0,0,0,0,0,0,0,0,1
997553023350441286,0,1,0,0,0,0,0,0,0,0,1
997549265265430225,0,31,0,0,0,0,0,0,0,0,1
997548840120199866,0,5,0,0,0,0,0,0,0,0,1
997548440663064364,8,0,0,0,0,0,0,0,0,0,0
997547173020104779,0,1,0,0,0,0,0,0,0,0,1
997547037050503465,0,20,0,0,0,0,0,0,0,0,1
997545900585720049,0,18,0,0,0,0,0,0,0,0,1
997544167646226408,0,2,0,0,0,0,0,0,0,0,1
99754085603368881,0,1,0,0,0,0,0,0,0,0,1
997535990696659999,0,2,0,0,0,0,0,0,0,0,1
997534716436696300,8,0,0,0,0,0,0,0,0,0,0
997532610802241732,0,4,0,0,0,0,0,0,0,0,1
997531515423114228,0,4,0,0,0,0,0,0,0,0,1
997530916734839383,0,3,0,0,0,0,0,0,0,0,1
997528013522350454,0,1,0,0,0,0,0,0,0,0,1
997527910215821344,0,1,0,0,0,0,0,0,0,0,1
997527141526821578,0,4,0,0,0,0,0,0,0,0,1
997519316029078621,0,2,0,0,0,0,0,0,0,0,1
997519214730476485,0,1,0,0,0,0,0,0,0,0,1
997511156812900360,0,3,0,0,0,0,0,0,0,0,1
997507528171327284,3,0,0,0,0,0,0,0,0,0,0
997506830389603012,20,0,0,0,0,0,0,0,0,0,0
997496206124167223,0,1,0,0,0,0,0,0,0,0,1
997494333928208917,0,1,0,0,0,0,0,0,0,0,1
997487649943051191,2,0,0,0,0,0,0,0,0,0,0
997486300219137509,0,5,0,0,0,0,0,0,0,0,1
997479442673292379,1,0,0,0,0,0,0,0,0,0,0
9974777193080317,0,8,0,0,0,0,0,0,0,0,1
997475051216584587,0,9,0,0,0,0,0,0,0,0,1
99746666766667315,0,2,0,0,0,0,0,0,0,0,1
997456083556077579,0,1,0,0,0,0,0,0,0,0,1
997452090151874045,0,1,0,0,0,0,0,0,0,0,1
997448440291770830,3,0,0,0,0,0,0,0,0,0,0
997445124025617377,1,0,0,0,0,0,0,0,0,0,0
997433134069855612,0,49,0,0,0,0,0,0,0,0,1
997428549933469322,0,4,0,0,0,0,0,0,0,0,1
997427635098292391,0,1,0,0,0,0,0,0,0,0,1
997421472841855820,0,1,0,0,0,0,0,0,0,0,1
99741995413423841,0,2,0,0,0,0,0,0,0,0,1
997417278582221640,0,1,0,0,0,0,0,0,0,0,1
997414234268153836,3,0,0,0,0,0,0,0,0,0,0
997407307349953137,6,0,0,0,0,0,0,0,0,0,0
997405822391100439,0,3,0,0,0,0,0,0,0,0,1
997402331812723900,0,1,0,0,0,0,0,0,0,0,1
997398622238726145,0,1,0,0,0,0,0,0,0,0,1
997394454796407281,15,19,0,0,0,0,0,0,0,0,1
997390394045897054,0,1,0,0,0,0,0,0,0,0,1
997386409424272265,22,3,0,0,0,0,0,0,0,0,0
997386158636342711,2,3,0,0,0,0,0,0,0,0,1
997385698434869615,0,1,0,0,0,0,0,0,0,0,1
997377229348064890,0,2,0,0,0,0,0,0,0,0,1
99737519818326327,85,53,0,0,0,0,0,0,0,0,0
997373887228835117,0,5,0,0,0,0,0,0,0,0,1
997371791568519743,0,5,0,0,0,0,0,0,0,0,1
997370266713973206,2,13,0,0,0,0,0,0,0,0,1
99737022945419595,0,1,0,0,0,0,0,0,0,0,1
997365479741779135,1,10,0,0,0,0,0,0,0,0,1
997365465965823126,0,3,0,0,0,0,0,0,0,0,1
997364154514220622,0,1,0,0,0,0,0,0,0,0,1
997349260650008748,0,20,0,0,0,0,0,0,0,0,1
997346269313112089,0,2,0,0,0,0,0,0,0,0,1
997340925652528885,0,2,0,0,0,0,0,0,0,0,1
997337933480337284,0,1,0,0,0,0,0,0,0,0,1
997335438048462245,0,2,0,0,0,0,0,0,0,0,1
997335332424805937,0,1,0,0,0,0,0,0,0,0,1
99733502360117380,11,0,0,0,0,0,0,0,0,0,0
997332426196630331,0,21,0,0,0,0,0,0,0,0,1
997330376285625165,0,6,0,0,0,0,0,0,0,0,1
997327251527376315,2,0,0,0,0,0,0,0,0,0,0
997325262746304820,0,1,0,0,0,0,0,0,0,0,1
997322495362410980,0,1,0,0,0,0,0,0,0,0,1
997321498557146884,0,1,0,0,0,0,0,0,0,0,1
997319092609512200,0,9,0,0,0,0,0,0,0,0,1
99731410499342695,0,4,0,0,0,0,0,0,0,0,1
997308914762066186,0,14,0,0,0,0,0,0,0,0,1
997305388437215423,0,1,0,0,0,0,0,0,0,0,1
997304509223556033,0,3,0,0,0,0,0,0,0,0,1
997302311393549081,0,4,0,0,0,0,0,0,0,0,1
997296595344286336,0,2,0,0,0,0,0,0,0,0,1
997291884095914068,0,7,0,0,0,0,0,0,0,0,1
997290905939248411,0,99,0,0,0,0,0,0,0,0,1
997283058015683932,0,29,0,0,0,0,0,0,0,0,1
997282646833929442,11,3,0,0,0,0,0,0,0,0,0
997281397877240079,0,1,0,0,0,0,0,0,0,0,1
997279832940451244,0,3,0,0,0,0,0,0,0,0,1
997272706589186473,0,1,0,0,0,0,0,0,0,0,1
997268909670219901,0,3,0,0,0,0,0,0,0,0,1
997267666888179196,0,45,0,0,0,0,0,2,0,4,1
997262270714666626,0,1,0,0,0,0,0,0,0,0,1
997261112452232449,0,1,0,0,0,0,0,0,0,0,1
997258110264012719,1,0,0,0,0,0,0,0,0,0,0
997252451025509913,0,2,0,0,0,0,0,0,0,0,1
997249448427630290,0,1,0,0,0,0,0,0,0,0,1
997248013431198566,0,3,0,0,0,0,0,0,0,0,1
997241509222001454,0,1,0,0,0,0,0,0,0,0,1
997238952082896549,1,6,0,0,0,0,0,0,0,0,1
997237913020709705,0,1,0,0,0,0,0,0,0,0,1
997236465062359416,0,5,0,0,0,0,0,0,0,0,1
997235530158416609,0,1,0,0,0,0,0,0,0,0,1
997233230048098409,0,1,0,0,0,0,0,0,0,0,1
997228843032578359,0,1,0,0,0,0,0,0,0,0,1
997221085477178067,0,1,0,0,0,0,0,0,0,0,1
99722002106464949,0,1,0,0,0,0,0,0,0,0,1
997219641874831291,0,2,0,0,0,0,0,0,0,0,1
997218059078937146,0,111,0,0,0,0,0,0,0,1,1
997214654542279719,0,2,0,0,0,0,0,0,0,0,1
997213717945605404,2,2,0,0,0,0,0,0,0,0,0
997207745855731414,0,8,0,0,0,0,0,0,0,0,1
997199927174888768,0,1,0,0,0,0,0,0,0,0,1
997195430679313866,0,4,0,0,0,0,0,0,0,0,1
997194563818780446,7,0,0,0,0,0,0,0,0,0,0
997191769009923617,8,6,0,0,0,0,0,0,0,0,0
997189319408523594,1,0,0,0,0,0,0,0,0,0,0
997187072586379942,0,1,0,0,0,0,0,0,0,0,1
997185865424187353,0,1,0,0,0,0,0,0,0,0,1
99718382493113094,0,1,0,0,0,0,0,0,0,0,1
997176641428411781,0,4,0,0,0,0,0,0,0,0,1
997175876630861342,0,3,0,0,0,0,0,0,0,0,1
997168967489300992,0,166,0,27,0,0,0,7,0,25,1
997168076371378038,0,7,0,1,0,0,0,0,0,0,1
997165298732186157,0,1,0,0,0,0,0,0,0,0,1
997163846865527091,0,17,0,0,0,0,0,0,0,0,1
997161470997852575,0,22,0,0,0,0,0,0,0,0,1
997161098428798309,0,2,0,0,0,0,0,0,0,0,1
997157283648921184,0,1,0,0,0,0,0,0,0,0,1
99715583605139600,0,5,0,0,0,0,0,0,0,0,1
997154033922619208,1,0,0,0,0,0,0,0,0,0,0
997150643278780864,1,99,0,0,0,0,0,0,0,0,1
997145604634141136,0,4,0,0,0,0,0,0,0,0,1
997141774549191396,0,8,0,0,0,0,0,0,0,0,1
997132553378003329,0,2,0,0,0,0,0,0,0,0,1
997124014743713351,0,2,0,0,0,0,0,0,0,0,1
997116725453006308,2,12,0,0,0,0,0,0,0,0,1
997107303869377027,0,1,0,0,0,0,0,0,0,0,1
99710578410161194,0,1,0,0,0,0,0,0,0,0,1
99710433156075905,0,4,0,0,0,0,0,0,0,0,1
997092974566804765,0,3,0,0,0,0,0,0,0,0,1
997090272894141576,0,5,0,0,0,0,0,0,0,0,1
997085831314941815,3,0,0,0,0,0,0,0,0,0,0
997080956802704180,0,1,0,0,0,0,0,0,0,0,1
997080872786221803,0,1,0,0,0,0,0,0,0,0,1
997075414841461577,0,2,0,0,0,0,0,0,0,0,1
997072775872451652,0,1,0,0,0,0,0,0,0,0,1
99707217236302592,0,4,0,0,0,0,0,0,0,0,1
997067845107819953,0,5,0,0,0,0,0,0,0,0,1
99706631579255218,0,1,0,0,0,0,0,0,0,0,1
997063309250924134,1,0,0,0,0,0,0,0,0,0,0
997061353826358327,1,0,0,0,0,0,0,0,0,0,0
997054084302721814,0,140,0,1,0,0,0,0,0,16,1
997047778736977625,161,0,1,0,0,0,0,0,5,0,0
997047745725727060,0,1,0,0,0,0,0,0,0,0,1
997047166016558550,0,1,0,0,0,0,0,0,0,0,1
997044508246191540,0,9,0,0,0,0,0,0,0,0,1
997043043947507821,1,0,0,0,0,0,0,0,0,0,0
997030345306999408,3,0,0,0,0,0,0,0,1,0,0
997029325540557300,0,1,0,0,0,0,0,0,0,0,1
99702611347195800,0,1,0,0,0,0,0,0,0,0,1
997024946353363997,0,1,0,0,0,0,0,0,0,0,1
99702370560535952,0,5,0,0,0,0,0,0,0,0,1
997022298354892485,0,1,0,0,0,0,0,0,0,0,1
9970208322193927,0,1,0,0,0,0,0,0,0,0,1
997018138423279187,0,6,0,0,0,0,0,0,0,0,1
997017977398578197,0,1,0,0,0,0,0,0,0,0,1
997010229347376718,0,2,0,0,0,0,0,0,0,0,1
997002574208424262,0,1,0,0,0,0,0,0,0,0,1
996999187296555721,1,0,0,0,0,0,0,0,0,0,0
996995367359297238,0,2,0,0,0,0,0,0,0,0,1
996989190757907358,0,1,0,0,0,0,0,0,0,0,1
996982537199465257,0,4,0,0,0,0,0,0,0,0,1
996978734595673706,0,1,0,0,0,0,0,0,0,0,1
99697817420525147,0,1,0,0,0,0,0,0,0,0,1
996977849433115697,6,0,0,0,0,0,0,0,0,0,0
996976767277229678,1,0,0,0,0,0,0,0,0,0,0
996969074034531254,0,2,0,0,0,0,0,0,0,0,1
996968815348031916,2,0,0,0,0,0,0,0,0,0,0
996955219045084882,2,0,0,0,0,0,0,0,0,0,0
996951360703146311,0,1,0,0,0,0,0,0,0,0,1
996947528716149523,0,9,0,0,0,0,0,0,0,0,1
996945514093932386,0,1,0,0,0,0,0,0,0,0,1
996939448863519755,0,35,0,0,0,0,0,0,0,0,1
996935119327746120,0,1,0,0,0,0,0,0,0,0,1
996929853239853793,0,1,0,0,0,0,0,0,0,0,1
996921371932554345,0,6,0,0,0,0,0,0,0,0,1
996919606078395919,9,4,0,0,0,0,0,0,0,0,0
996914239584195158,3,0,0,0,0,0,0,0,0,0,0
99691409412821917,4,5,0,0,0,0,0,0,0,0,1
996913645811677461,0,10,0,0,0,0,0,0,0,0,1
996907153074576646,2,0,0,0,0,0,0,0,0,0,0
996903943515467277,0,8,0,0,0,0,0,0,0,0,1
996902495472124469,10,9,0,0,0,0,0,0,0,0,0
996901318080881396,0,7,0,0,0,0,0,0,0,0,1
996899595022457809,0,13,0,0,0,0,0,0,0,0,1
996893404629838525,2,0,0,0,0,0,0,0,0,0,0
996891255265699148,0,1,0,0,0,0,0,0,0,0,1
996880785148366653,0,1,0,0,0,0,0,0,0,0,1
996879382688357964,7,0,0,0,0,0,0,0,0,0,0
996877629316598961,13,1,0,0,0,0,0,0,0,0,0
99687732441283795,2,0,0,0,0,0,0,0,0,0,0
996876526351400168,0,3,0,0,0,0,0,0,0,0,1
996870460933874539,0,9,0,0,0,0,0,0,0,0,1
996865294267275585,0,1,0,0,0,0,0,0,0,0,1
996864619810401637,1,1,0,0,0,0,0,0,0,0,0
996854517114397788,0,1,0,0,0,0,0,0,0,0,1
996853873476469832,0,1,0,0,0,0,0,0,0,0,1
996852747186367117,0,1,0,0,0,0,0,0,0,0,1
996850799997546851,0,2,0,0,0,0,0,0,0,0,1
996849882040425194,0,1,0,0,0,0,0,0,0,0,1
996849880613424031,70,7,0,0,0,0,0,0,6,0,0
996849737689193821,2,0,0,0,0,0,0,0,0,0,0
996848386810828408,0,2,0,0,0,0,0,0,0,0,1
996845416052256797,0,17,0,0,0,0,0,0,0,0,1
996844461472674981,0,54,0,0,0,0,0,0,0,0,1
996843072588997746,0,2,0,0,0,0,0,0,0,0,1
99683856093277942,38,1,0,0,0,0,0,0,11,0,0
